Temp,Humidity,Presure
27.67,79.84,1010.53
27.66,79.9,1010.5
27.67,79.99,1010.55
27.66,80,1010.53
27.66,80.04,1010.54
27.65,80,1010.53
27.66,80.1,1010.55
27.66,79.96,1010.54
27.66,80.02,1010.54
27.67,80.06,1010.54
27.69,79.84,1010.57
27.7,79.83,1010.54
27.71,79.69,1010.55
27.73,79.71,1010.56
27.74,79.91,1010.57
27.75,79.88,1010.55
27.74,79.83,1010.58
27.74,79.81,1010.57
27.73,79.72,1010.57
27.73,79.78,1010.57
27.73,79.56,1010.54
27.73,79.52,1010.56
27.73,79.59,1010.55
27.74,79.72,1010.56
27.74,79.66,1010.57
27.74,79.58,1010.54
27.72,79.63,1010.58
27.73,79.44,1010.54
27.72,79.78,1010.54
27.73,79.57,1010.55
27.72,79.43,1010.56
27.72,79.41,1010.55
27.71,79.61,1010.55
27.7,79.74,1010.54
27.69,79.68,1010.56
27.69,79.67,1010.57
27.7,79.68,1010.55
27.68,79.58,1010.58
27.68,79.5,1010.59
27.67,79.67,1010.56
27.66,79.62,1010.55
27.66,79.75,1010.59
27.66,79.78,1010.6
27.66,79.76,1010.58
27.66,79.77,1010.56
27.66,79.84,1010.56
27.66,79.84,1010.57
27.67,79.99,1010.57
27.68,79.97,1010.57
27.68,79.91,1010.55
27.69,79.66,1010.55
27.69,79.71,1010.61
27.68,79.85,1010.57
27.69,80.07,1010.6
27.68,79.82,1010.58
27.68,79.62,1010.58
27.68,79.65,1010.6
27.67,79.64,1010.59
27.67,79.79,1010.57
27.67,79.91,1010.58
27.67,79.69,1010.61
27.66,79.89,1010.59
27.67,79.88,1010.6
27.68,79.77,1010.57
27.68,79.85,1010.59
27.68,79.89,1010.58
27.68,79.96,1010.59
27.68,79.82,1010.6
27.68,79.84,1010.6
27.68,79.75,1010.59
27.69,79.81,1010.62
27.69,79.84,1010.61
27.69,79.79,1010.58
27.69,79.74,1010.59
27.69,79.76,1010.56
27.7,79.75,1010.59
27.7,79.83,1010.61
27.7,79.81,1010.58
27.71,79.77,1010.58
27.72,79.65,1010.57
27.73,79.66,1010.57
27.75,79.68,1010.57
27.78,79.89,1010.58
27.79,79.66,1010.6
27.8,79.82,1010.57
27.82,79.67,1010.61
27.84,79.62,1010.61
27.85,79.55,1010.58
27.86,79.52,1010.62
27.86,79.38,1010.61
27.85,79.14,1010.6
27.85,79,1010.58
27.85,79.01,1010.59
27.84,79.12,1010.57
27.84,79.07,1010.58
27.84,79.11,1010.58
27.84,79.07,1010.61
27.83,79.16,1010.61
27.83,79.09,1010.59
27.83,79.23,1010.57
27.83,79.18,1010.58
27.84,79.42,1010.62
27.83,79.25,1010.6
27.83,79.21,1010.62
27.83,79.29,1010.61
27.83,79.15,1010.62
27.83,79.17,1010.57
27.83,79.1,1010.58
27.83,79.16,1010.59
27.83,79.2,1010.6
27.84,79.21,1010.56
27.84,79.31,1010.58
27.84,79.2,1010.58
27.84,79.44,1010.57
27.84,79.42,1010.6
27.84,79.19,1010.6
27.84,79.19,1010.58
27.84,79.17,1010.61
27.83,79.26,1010.58
27.83,79.54,1010.62
27.82,79.58,1010.58
27.81,79.38,1010.57
27.81,79.38,1010.58
27.8,79.44,1010.58
27.79,79.22,1010.57
27.8,79.17,1010.58
27.8,79.35,1010.58
27.79,79.59,1010.6
27.78,79.42,1010.59
27.77,79.32,1010.61
27.76,79.28,1010.6
27.75,79.33,1010.61
27.75,79.37,1010.61
27.75,79.34,1010.58
27.75,79.33,1010.6
27.76,79.41,1010.6
27.76,79.36,1010.55
27.77,79.42,1010.61
27.76,79.4,1010.59
27.76,79.52,1010.61
27.76,79.53,1010.55
27.75,79.58,1010.54
27.76,79.55,1010.57
27.76,79.45,1010.58
27.77,79.54,1010.59
27.76,79.61,1010.55
27.76,79.62,1010.56
27.77,79.5,1010.57
27.76,79.36,1010.57
27.75,79.36,1010.59
27.75,79.24,1010.59
27.75,79.3,1010.58
27.74,79.42,1010.56
27.74,79.45,1010.58
27.74,79.61,1010.58
27.74,79.74,1010.6
27.75,79.84,1010.59
27.74,79.92,1010.59
27.72,79.65,1010.57
27.71,79.5,1010.57
27.7,79.25,1010.59
27.69,79.39,1010.61
27.68,79.44,1010.58
27.67,79.31,1010.57
27.67,79.55,1010.58
27.66,79.56,1010.61
27.66,79.33,1010.6
27.64,79.47,1010.59
27.65,79.6,1010.59
27.63,79.79,1010.59
27.63,79.72,1010.62
27.62,79.55,1010.55
27.61,79.48,1010.58
27.59,79.51,1010.56
27.59,79.59,1010.57
27.58,79.56,1010.54
27.57,79.47,1010.59
27.57,79.61,1010.56
27.57,79.61,1010.57
27.57,79.55,1010.6
27.55,79.57,1010.55
27.54,79.54,1010.56
27.54,79.56,1010.54
27.54,79.61,1010.56
27.55,79.69,1010.53
27.54,79.77,1010.54
27.55,79.83,1010.57
27.55,79.85,1010.57
27.55,79.84,1010.55
27.53,79.68,1010.53
27.53,79.75,1010.53
27.54,79.68,1010.57
27.54,79.85,1010.55
27.54,80.02,1010.57
27.55,80,1010.56
27.55,79.94,1010.57
27.56,79.83,1010.55
27.55,79.77,1010.59
27.57,79.76,1010.57
27.57,79.71,1010.58
27.57,79.85,1010.57
27.58,79.84,1010.54
27.58,79.8,1010.54
27.58,79.78,1010.54
27.59,80.03,1010.56
27.59,80.18,1010.53
27.59,80.26,1010.57
27.58,79.85,1010.54
27.57,79.68,1010.52
27.58,79.64,1010.54
27.58,79.57,1010.56
27.57,79.39,1010.55
27.58,79.41,1010.51
27.57,79.72,1010.52
27.58,79.72,1010.55
27.59,80,1010.54
27.58,79.63,1010.57
27.58,79.42,1010.55
27.57,79.4,1010.58
27.57,79.45,1010.53
27.57,79.45,1010.53
27.58,79.41,1010.54
27.59,79.4,1010.52
27.61,79.44,1010.52
27.62,79.58,1010.51
27.62,79.63,1010.55
27.62,79.39,1010.52
27.63,79.41,1010.52
27.65,79.44,1010.54
27.66,79.42,1010.52
27.66,79.65,1010.54
27.66,79.57,1010.53
27.66,79.69,1010.54
27.66,79.75,1010.56
27.66,79.52,1010.56
27.66,79.41,1010.57
27.68,79.29,1010.54
27.68,79.11,1010.52
27.68,78.91,1010.55
27.68,78.81,1010.53
27.68,78.79,1010.52
27.7,78.76,1010.52
27.72,78.92,1010.5
27.73,78.96,1010.53
27.74,78.85,1010.52
27.75,78.82,1010.53
27.76,78.74,1010.54
27.77,78.58,1010.52
27.77,78.73,1010.54
27.78,79.12,1010.55
27.79,79.66,1010.52
27.78,79.63,1010.55
27.76,79.46,1010.53
27.74,79.16,1010.51
27.74,79.6,1010.54
27.72,79.07,1010.52
27.7,79.29,1010.53
27.68,79.16,1010.49
27.67,79.02,1010.52
27.66,78.99,1010.5
27.66,79.07,1010.54
27.66,79.27,1010.5
27.65,79.18,1010.55
27.65,79.03,1010.51
27.66,78.97,1010.52
27.65,78.97,1010.54
27.66,78.82,1010.53
27.66,78.97,1010.51
27.66,79.01,1010.54
27.67,78.97,1010.53
27.67,79.04,1010.52
27.67,79.02,1010.5
27.67,79.37,1010.49
27.66,79.09,1010.5
27.66,79.1,1010.52
27.65,79.14,1010.54
27.65,79.53,1010.5
27.63,79.35,1010.51
27.63,79.12,1010.52
27.62,79.15,1010.52
27.62,78.99,1010.52
27.61,79.1,1010.52
27.61,79.02,1010.52
27.6,78.93,1010.51
27.6,78.83,1010.53
27.59,78.91,1010.51
27.59,79.02,1010.52
27.58,78.85,1010.51
27.57,78.88,1010.49
27.56,78.88,1010.49
27.56,78.79,1010.49
27.56,78.9,1010.51
27.57,79.04,1010.51
27.57,79.2,1010.47
27.57,79.21,1010.5
27.55,78.97,1010.51
27.56,79.03,1010.5
27.56,79.17,1010.51
27.56,79.33,1010.52
27.55,79.3,1010.51
27.55,79.01,1010.54
27.55,79.03,1010.5
27.55,79.23,1010.52
27.54,79.29,1010.52
27.54,79.2,1010.51
27.54,79.09,1010.48
27.54,79.03,1010.53
27.54,79.17,1010.48
27.53,79.17,1010.53
27.54,79.35,1010.49
27.53,79.18,1010.5
27.53,79.21,1010.5
27.53,79.21,1010.48
27.53,79.31,1010.47
27.53,79.16,1010.52
27.53,79.16,1010.53
27.53,79.18,1010.53
27.54,78.92,1010.54
27.53,78.9,1010.52
27.54,79.09,1010.51
27.54,79.43,1010.52
27.55,79.21,1010.51
27.55,79.14,1010.49
27.55,79.2,1010.52
27.55,78.93,1010.52
27.56,78.96,1010.53
27.55,79,1010.5
27.55,79.19,1010.51
27.56,79.27,1010.55
27.55,79.39,1010.52
27.56,79.42,1010.54
27.56,79.16,1010.53
27.55,79.23,1010.54
27.56,79.35,1010.53
27.55,79.18,1010.53
27.55,79.26,1010.52
27.54,79.32,1010.55
27.53,79.25,1010.54
27.53,79.15,1010.54
27.52,79.31,1010.53
27.53,79.18,1010.55
27.52,79.24,1010.54
27.52,79.11,1010.52
27.52,79.13,1010.52
27.52,79.19,1010.53
27.52,79.12,1010.55
27.52,78.99,1010.52
27.51,78.93,1010.52
27.51,79.01,1010.57
27.51,79.14,1010.55
27.5,79.15,1010.52
27.5,79.06,1010.52
27.51,78.98,1010.54
27.51,79.01,1010.54
27.51,79.18,1010.52
27.51,79.32,1010.55
27.51,79.33,1010.52
27.51,79.31,1010.52
27.51,79.12,1010.58
27.49,79.14,1010.56
27.5,79.32,1010.55
27.49,79.35,1010.54
27.49,79.23,1010.55
27.49,79.04,1010.52
27.49,79.19,1010.54
27.49,79.39,1010.51
27.49,79.4,1010.53
27.49,79.16,1010.54
27.49,79.09,1010.55
27.48,79.15,1010.56
27.49,79.23,1010.56
27.49,79.15,1010.54
27.5,79.13,1010.57
27.52,79.27,1010.57
27.53,79.18,1010.56
27.55,79.06,1010.55
27.57,79.02,1010.54
27.58,78.96,1010.57
27.6,79.03,1010.59
27.62,79.13,1010.58
27.64,79.21,1010.57
27.67,79.26,1010.57
27.68,79.12,1010.56
27.68,79.16,1010.58
27.68,78.89,1010.54
27.66,78.72,1010.55
27.65,78.86,1010.55
27.65,78.73,1010.56
27.64,78.55,1010.55
27.63,78.45,1010.59
27.63,78.53,1010.56
27.63,78.63,1010.57
27.62,78.82,1010.6
27.61,78.84,1010.58
27.61,78.67,1010.6
27.61,78.67,1010.58
27.61,78.66,1010.58
27.6,78.58,1010.6
27.61,78.61,1010.58
27.61,78.62,1010.59
27.61,78.63,1010.6
27.6,78.67,1010.53
27.61,78.91,1010.6
27.61,79.25,1010.61
27.6,79.3,1010.58
27.59,79.21,1010.57
27.58,79.14,1010.59
27.57,79.25,1010.55
27.56,79.21,1010.61
27.55,79.19,1010.57
27.54,78.97,1010.56
27.54,78.85,1010.57
27.53,78.82,1010.58
27.53,78.85,1010.6
27.52,78.79,1010.63
27.52,78.79,1010.58
27.52,78.86,1010.58
27.51,78.94,1010.56
27.51,78.97,1010.54
27.51,78.98,1010.58
27.51,79.06,1010.58
27.51,79.08,1010.56
27.51,79.11,1010.59
27.51,79.29,1010.59
27.51,79.51,1010.57
27.51,79.14,1010.58
27.49,79.02,1010.55
27.49,79.06,1010.57
27.49,79.2,1010.61
27.48,79.15,1010.56
27.49,79.14,1010.6
27.49,79.17,1010.63
27.49,79.26,1010.63
27.5,79.26,1010.57
27.5,79.4,1010.58
27.5,79.47,1010.59
27.5,79.45,1010.6
27.49,79.25,1010.62
27.49,79.21,1010.59
27.49,79.19,1010.61
27.49,79.13,1010.6
27.5,79.08,1010.62
27.49,79.07,1010.6
27.49,79.02,1010.61
27.5,79.15,1010.63
27.5,79.33,1010.6
27.51,79.26,1010.63
27.51,79.08,1010.64
27.51,79.04,1010.63
27.5,78.99,1010.6
27.51,78.97,1010.58
27.5,78.95,1010.62
27.51,79.07,1010.63
27.51,79.01,1010.6
27.52,79.27,1010.61
27.52,79.42,1010.63
27.52,79.51,1010.61
27.54,79.33,1010.61
27.55,79.29,1010.61
27.54,79.23,1010.62
27.55,79.07,1010.59
27.55,79.07,1010.61
27.55,79.44,1010.59
27.55,79.45,1010.59
27.55,79.34,1010.6
27.54,79.23,1010.59
27.54,79.34,1010.61
27.53,79.33,1010.62
27.52,79.08,1010.6
27.52,79.01,1010.63
27.5,79.06,1010.62
27.51,79.14,1010.63
27.51,79.11,1010.65
27.49,79.03,1010.61
27.5,79.27,1010.63
27.5,79.23,1010.62
27.49,79.1,1010.62
27.48,78.98,1010.63
27.49,78.91,1010.63
27.48,78.89,1010.64
27.47,79.01,1010.63
27.48,79.05,1010.62
27.48,79.04,1010.63
27.49,79.13,1010.63
27.51,79.13,1010.62
27.52,79.11,1010.66
27.53,79.27,1010.62
27.55,79.36,1010.63
27.55,79.33,1010.62
27.57,79.4,1010.61
27.58,79.57,1010.64
27.6,79.69,1010.63
27.6,79.24,1010.65
27.59,79.17,1010.65
27.59,79.23,1010.65
27.59,79.16,1010.65
27.59,78.98,1010.63
27.59,78.86,1010.65
27.59,78.83,1010.63
27.57,78.91,1010.61
27.57,79.07,1010.63
27.57,79.43,1010.62
27.57,79.24,1010.6
27.56,79.02,1010.64
27.55,78.92,1010.61
27.54,79.05,1010.62
27.55,79.08,1010.63
27.53,79.03,1010.59
27.53,79.02,1010.63
27.53,79.09,1010.61
27.53,78.98,1010.61
27.53,78.96,1010.65
27.53,79.05,1010.62
27.54,79.23,1010.61
27.55,79.32,1010.63
27.57,79.54,1010.63
27.58,79.65,1010.61
27.6,79.6,1010.63
27.59,79.23,1010.65
27.59,79.11,1010.65
27.59,79.19,1010.64
27.6,79.13,1010.62
27.59,79.11,1010.64
27.6,78.82,1010.62
27.59,78.75,1010.64
27.59,78.84,1010.61
27.59,78.79,1010.62
27.58,78.78,1010.62
27.59,78.7,1010.62
27.6,78.59,1010.64
27.59,78.75,1010.6
27.58,78.71,1010.63
27.59,78.73,1010.62
27.58,78.58,1010.63
27.58,78.65,1010.69
27.58,78.66,1010.65
27.58,78.65,1010.65
27.57,78.62,1010.65
27.56,78.78,1010.64
27.57,78.85,1010.62
27.56,78.71,1010.62
27.57,78.82,1010.65
27.57,78.95,1010.66
27.57,78.85,1010.64
27.57,78.62,1010.64
27.56,78.79,1010.65
27.56,78.72,1010.62
27.56,78.73,1010.61
27.57,78.61,1010.65
27.56,78.71,1010.65
27.55,78.75,1010.64
27.55,78.68,1010.66
27.56,78.85,1010.65
27.56,78.71,1010.65
27.56,78.73,1010.64
27.56,78.73,1010.64
27.55,78.64,1010.65
27.55,78.56,1010.64
27.55,78.61,1010.66
27.55,78.6,1010.65
27.55,78.63,1010.67
27.55,78.63,1010.65
27.54,78.64,1010.68
27.54,78.75,1010.68
27.53,78.67,1010.68
27.54,78.81,1010.67
27.55,78.92,1010.66
27.55,78.9,1010.71
27.56,78.89,1010.71
27.57,78.98,1010.7
27.57,78.81,1010.69
27.57,78.87,1010.69
27.57,78.76,1010.68
27.56,78.74,1010.67
27.56,78.85,1010.68
27.55,78.81,1010.72
27.55,78.68,1010.69
27.55,78.78,1010.68
27.55,78.74,1010.69
27.55,78.67,1010.72
27.54,78.67,1010.69
27.54,78.7,1010.7
27.53,78.68,1010.68
27.53,78.64,1010.69
27.53,78.67,1010.7
27.53,78.67,1010.71
27.54,78.69,1010.7
27.54,78.95,1010.71
27.54,78.67,1010.72
27.55,78.88,1010.72
27.56,78.81,1010.72
27.57,78.88,1010.72
27.58,78.84,1010.75
27.58,78.77,1010.71
27.59,78.75,1010.73
27.59,78.78,1010.71
27.59,78.82,1010.72
27.6,78.96,1010.76
27.6,79.18,1010.75
27.6,79.16,1010.73
27.59,79.1,1010.73
27.58,79.2,1010.74
27.58,79.31,1010.74
27.57,79.21,1010.74
27.57,79.28,1010.72
27.56,78.94,1010.72
27.54,78.92,1010.68
27.54,78.9,1010.72
27.54,78.88,1010.76
27.53,78.83,1010.74
27.53,78.84,1010.75
27.52,78.79,1010.74
27.51,78.8,1010.74
27.51,78.81,1010.76
27.51,78.9,1010.72
27.52,78.85,1010.74
27.52,79.06,1010.77
27.52,78.99,1010.76
27.52,78.9,1010.75
27.51,78.93,1010.74
27.51,79.01,1010.76
27.51,79.07,1010.77
27.5,78.94,1010.77
27.5,78.81,1010.78
27.5,78.85,1010.77
27.5,78.78,1010.75
27.5,78.86,1010.76
27.5,78.94,1010.75
27.5,79.06,1010.76
27.5,79.06,1010.77
27.5,78.9,1010.74
27.5,78.83,1010.75
27.5,78.77,1010.76
27.51,78.73,1010.76
27.51,78.83,1010.77
27.51,78.81,1010.78
27.53,78.85,1010.78
27.53,78.83,1010.77
27.55,78.83,1010.74
27.56,78.85,1010.75
27.57,78.78,1010.78
27.57,78.6,1010.79
27.56,78.68,1010.81
27.57,78.6,1010.8
27.59,78.64,1010.78
27.6,78.65,1010.79
27.6,78.72,1010.76
27.62,78.66,1010.76
27.62,78.46,1010.8
27.62,78.49,1010.77
27.63,78.58,1010.78
27.66,78.52,1010.78
27.68,78.69,1010.77
27.7,78.75,1010.76
27.73,78.76,1010.78
27.74,78.67,1010.8
27.74,78.85,1010.75
27.73,78.62,1010.78
27.73,78.64,1010.78
27.73,78.6,1010.78
27.72,78.47,1010.78
27.71,78.37,1010.79
27.69,78.54,1010.76
27.68,78.68,1010.8
27.67,78.64,1010.76
27.67,78.77,1010.8
27.66,78.64,1010.79
27.65,78.8,1010.77
27.64,78.71,1010.77
27.64,78.92,1010.76
27.62,78.8,1010.76
27.62,78.64,1010.81
27.61,78.7,1010.8
27.58,78.71,1010.76
27.57,78.88,1010.74
27.58,78.94,1010.76
27.57,78.88,1010.76
27.57,78.95,1010.76
27.55,79.02,1010.77
27.54,78.98,1010.77
27.55,79.11,1010.76
27.56,79.47,1010.77
27.57,79.49,1010.76
27.59,79.5,1010.8
27.6,79.34,1010.8
27.59,79.04,1010.81
27.59,79.08,1010.78
27.59,79.21,1010.79
27.57,79.11,1010.75
27.56,79.16,1010.78
27.55,79.13,1010.77
27.54,79.06,1010.77
27.54,79.08,1010.78
27.54,78.97,1010.78
27.53,79.09,1010.81
27.53,79.18,1010.78
27.53,79.17,1010.76
27.53,79.12,1010.77
27.52,78.97,1010.72
27.52,79.05,1010.77
27.52,79.06,1010.76
27.52,78.99,1010.77
27.52,78.96,1010.79
27.52,78.9,1010.79
27.52,78.89,1010.79
27.52,79.01,1010.8
27.53,79.19,1010.79
27.51,79.18,1010.77
27.52,79.11,1010.79
27.52,79.16,1010.8
27.51,79.08,1010.77
27.51,79.13,1010.8
27.52,79.23,1010.79
27.51,79.38,1010.8
27.51,79.34,1010.78
27.51,79.48,1010.8
27.51,79.58,1010.79
27.51,79.6,1010.77
27.52,79.53,1010.79
27.51,79.57,1010.81
27.51,79.43,1010.78
27.51,79.39,1010.79
27.51,79.43,1010.77
27.51,79.56,1010.76
27.52,79.48,1010.81
27.51,79.58,1010.78
27.51,79.83,1010.78
27.51,79.64,1010.79
27.51,79.82,1010.8
27.5,79.39,1010.8
27.5,79.45,1010.78
27.5,79.25,1010.79
27.49,79.23,1010.79
27.49,79.19,1010.79
27.49,79.2,1010.79
27.49,79.22,1010.79
27.5,79.41,1010.78
27.5,79.55,1010.79
27.5,79.35,1010.77
27.5,79.28,1010.79
27.5,79.16,1010.81
27.49,79.12,1010.79
27.5,79.22,1010.8
27.49,79.47,1010.79
27.49,79.64,1010.79
27.48,79.54,1010.77
27.48,79.49,1010.79
27.48,79.36,1010.79
27.48,79.34,1010.8
27.48,79.42,1010.8
27.48,79.53,1010.8
27.48,79.53,1010.76
27.47,79.48,1010.79
27.48,79.5,1010.79
27.48,79.68,1010.81
27.47,79.57,1010.78
27.48,79.7,1010.77
27.47,79.63,1010.8
27.48,79.64,1010.77
27.49,79.69,1010.75
27.48,79.49,1010.76
27.49,79.53,1010.8
27.49,79.44,1010.8
27.51,79.38,1010.78
27.51,79.26,1010.79
27.5,79.33,1010.76
27.51,79.39,1010.77
27.51,79.53,1010.77
27.5,79.54,1010.8
27.5,79.4,1010.78
27.5,79.39,1010.8
27.5,79.49,1010.8
27.5,79.52,1010.79
27.5,79.38,1010.8
27.51,79.24,1010.79
27.51,79.24,1010.8
27.51,79.24,1010.8
27.51,79.33,1010.8
27.51,79.34,1010.8
27.51,79.4,1010.81
27.51,79.41,1010.83
27.52,79.61,1010.82
27.52,79.64,1010.84
27.53,79.56,1010.79
27.52,79.5,1010.8
27.52,79.64,1010.79
27.52,79.79,1010.81
27.51,79.71,1010.8
27.51,79.56,1010.82
27.5,79.74,1010.82
27.5,79.78,1010.82
27.5,79.71,1010.84
27.5,79.83,1010.8
27.52,79.74,1010.8
27.51,79.93,1010.8
27.52,80.17,1010.84
27.53,80.08,1010.86
27.53,80.03,1010.8
27.53,79.99,1010.84
27.53,80.1,1010.85
27.54,80.23,1010.82
27.53,80.05,1010.81
27.53,80.15,1010.82
27.54,80.21,1010.82
27.55,80.24,1010.84
27.54,80.43,1010.83
27.54,79.99,1010.8
27.54,79.97,1010.84
27.53,79.73,1010.82
27.53,79.75,1010.85
27.54,79.68,1010.84
27.54,79.71,1010.85
27.55,79.83,1010.84
27.54,79.72,1010.84
27.55,79.54,1010.83
27.55,79.43,1010.86
27.55,79.56,1010.82
27.54,79.36,1010.84
27.54,79.15,1010.84
27.54,79.23,1010.84
27.54,79.38,1010.85
27.54,79.26,1010.83
27.54,79.24,1010.82
27.55,79.39,1010.86
27.54,79.36,1010.83
27.53,79.21,1010.84
27.55,79.29,1010.84
27.54,79.25,1010.83
27.54,79.44,1010.83
27.54,79.38,1010.85
27.54,79.29,1010.84
27.53,79.31,1010.87
27.51,79.24,1010.83
27.51,79.27,1010.81
27.52,79.23,1010.86
27.51,79.25,1010.85
27.51,79.47,1010.87
27.51,79.44,1010.84
27.51,79.31,1010.84
27.51,79.39,1010.84
27.51,79.37,1010.85
27.5,79.4,1010.84
27.5,79.35,1010.87
27.49,79.48,1010.89
27.5,79.33,1010.84
27.5,79.33,1010.86
27.49,79.25,1010.84
27.5,79.29,1010.86
27.5,79.22,1010.88
27.5,79.22,1010.86
27.49,79.35,1010.86
27.49,79.26,1010.86
27.5,79.27,1010.86
27.5,79.21,1010.83
27.5,79.4,1010.85
27.49,79.41,1010.88
27.51,79.64,1010.86
27.52,79.62,1010.88
27.53,79.64,1010.88
27.53,79.42,1010.84
27.53,79.52,1010.85
27.54,79.57,1010.85
27.55,79.56,1010.89
27.54,79.31,1010.84
27.53,79.25,1010.87
27.53,79.59,1010.85
27.53,79.32,1010.86
27.53,79.38,1010.86
27.52,79.51,1010.84
27.51,79.7,1010.85
27.51,79.6,1010.83
27.5,79.35,1010.86
27.5,79.48,1010.88
27.5,79.97,1010.85
27.5,80.15,1010.83
27.5,80.26,1010.87
27.49,79.71,1010.84
27.48,79.56,1010.86
27.48,79.57,1010.84
27.48,79.54,1010.86
27.49,79.6,1010.88
27.49,79.75,1010.91
27.49,79.79,1010.88
27.49,79.93,1010.92
27.49,79.96,1010.87
27.49,79.87,1010.89
27.49,79.96,1010.86
27.49,79.83,1010.86
27.49,79.76,1010.87
27.49,79.57,1010.88
27.49,79.47,1010.9
27.49,79.43,1010.86
27.5,79.53,1010.88
27.5,79.72,1010.9
27.5,79.73,1010.88
27.5,79.47,1010.89
27.5,79.34,1010.84
27.51,79.37,1010.86
27.52,79.32,1010.88
27.52,79.36,1010.88
27.51,79.37,1010.85
27.52,79.39,1010.88
27.51,79.33,1010.85
27.51,79.35,1010.88
27.51,79.4,1010.88
27.51,79.29,1010.87
27.51,79.38,1010.9
27.52,79.34,1010.85
27.52,79.38,1010.89
27.53,79.49,1010.92
27.53,79.72,1010.88
27.54,80.36,1010.88
27.55,80.27,1010.9
27.54,79.91,1010.89
27.54,79.72,1010.9
27.54,79.62,1010.88
27.54,79.57,1010.91
27.55,79.67,1010.9
27.54,79.4,1010.88
27.54,79.38,1010.88
27.54,79.24,1010.9
27.54,79.25,1010.91
27.54,79.22,1010.91
27.54,79.17,1010.89
27.54,79.23,1010.88
27.54,79.21,1010.92
27.54,79.22,1010.92
27.54,79.16,1010.89
27.54,79.15,1010.91
27.54,79.19,1010.89
27.53,79.25,1010.9
27.53,79.24,1010.91
27.54,79.28,1010.92
27.54,79.28,1010.9
27.53,79.3,1010.9
27.53,79.68,1010.91
27.54,79.38,1010.93
27.54,79.3,1010.91
27.54,79.3,1010.9
27.55,79.41,1010.92
27.54,79.43,1010.9
27.54,79.37,1010.91
27.53,79.28,1010.88
27.54,79.25,1010.9
27.54,79.32,1010.9
27.54,79.3,1010.89
27.54,79.41,1010.91
27.54,79.36,1010.9
27.54,79.32,1010.89
27.56,79.4,1010.91
27.56,79.63,1010.92
27.56,79.47,1010.94
27.55,79.4,1010.91
27.57,79.32,1010.93
27.58,79.18,1010.94
27.6,79.34,1010.93
27.61,79.41,1010.89
27.61,79.28,1010.87
27.61,79.3,1010.96
27.61,79.24,1010.93
27.6,79.22,1010.93
27.6,79.15,1010.9
27.59,78.99,1010.91
27.6,79.08,1010.93
27.59,79.19,1010.91
27.6,79.25,1010.94
27.58,79.18,1010.95
27.59,79.31,1010.92
27.59,79.2,1010.92
27.59,79.13,1010.93
27.59,79.18,1010.9
27.58,79.25,1010.94
27.56,79.21,1010.93
27.55,79.04,1010.92
27.54,79.11,1010.9
27.54,78.98,1010.92
27.53,79.05,1010.91
27.51,79.06,1010.9
27.52,79.04,1010.9
27.51,78.94,1010.9
27.5,78.98,1010.92
27.5,79.12,1010.92
27.5,79.06,1010.91
27.49,79.03,1010.9
27.49,78.9,1010.9
27.5,78.87,1010.92
27.5,78.85,1010.9
27.5,78.83,1010.93
27.51,78.86,1010.93
27.5,78.87,1010.93
27.5,78.88,1010.92
27.5,78.92,1010.94
27.51,78.98,1010.91
27.51,79.2,1010.93
27.52,79.27,1010.91
27.5,79.12,1010.93
27.51,79.13,1010.91
27.5,79.25,1010.92
27.51,79.19,1010.91
27.52,79.37,1010.92
27.51,79.25,1010.93
27.51,79.19,1010.93
27.52,79.2,1010.94
27.51,79.17,1010.9
27.51,79.15,1010.91
27.51,79.08,1010.92
27.5,79.06,1010.9
27.5,79.01,1010.91
27.5,79.09,1010.91
27.5,79.04,1010.95
27.5,79.02,1010.93
27.5,79.19,1010.92
27.5,79.42,1010.92
27.51,79.68,1010.91
27.52,79.79,1010.94
27.51,79.32,1010.93
27.5,79.28,1010.92
27.5,79.35,1010.91
27.51,79.62,1010.93
27.5,79.76,1010.9
27.5,79.37,1010.92
27.5,79.38,1010.92
27.51,79.6,1010.91
27.51,79.44,1010.92
27.51,79.46,1010.91
27.51,79.32,1010.93
27.51,79.46,1010.91
27.51,79.28,1010.9
27.51,79.15,1010.9
27.5,79.2,1010.92
27.51,79.19,1010.92
27.51,79.2,1010.92
27.51,79.19,1010.94
27.5,79.44,1010.91
27.5,79.42,1010.95
27.5,79.35,1010.92
27.51,79.42,1010.91
27.51,79.33,1010.92
27.51,79.34,1010.91
27.5,79.26,1010.92
27.51,79.47,1010.93
27.51,79.29,1010.93
27.51,79.23,1010.9
27.51,79.15,1010.9
27.51,79.24,1010.9
27.51,79.19,1010.9
27.51,79.06,1010.94
27.51,79.06,1010.9
27.5,79.14,1010.91
27.51,79.62,1010.94
27.51,79.45,1010.93
27.51,79.41,1010.93
27.51,79.46,1010.92
27.51,79.33,1010.95
27.51,79.38,1010.93
27.51,79.3,1010.94
27.51,79.39,1010.94
27.51,79.21,1010.97
27.51,79.2,1010.95
27.51,79.17,1010.97
27.51,79.09,1010.94
27.51,79.13,1010.95
27.51,79.23,1010.91
27.52,79.15,1010.93
27.52,79.27,1010.94
27.52,79.29,1010.95
27.53,79.23,1010.97
27.53,79.31,1010.98
27.53,79.33,1010.93
27.53,79.37,1010.95
27.54,79.25,1010.94
27.54,79.28,1010.94
27.54,79.12,1010.95
27.54,79.09,1010.95
27.55,79.22,1010.96
27.55,79.16,1010.96
