33.11,55.52,1012.27
33.11,55.38,1012.27
33.11,54.90,1012.26
33.10,54.74,1012.26
33.09,54.74,1012.24
33.09,55.23,1012.28
33.03,55.81,1012.22
33.00,56.19,1012.24
32.95,55.75,1012.29
32.94,55.67,1012.25
32.97,55.61,1012.28
32.98,55.46,1012.28
32.98,55.17,1012.28
33.01,55.10,1012.23
33.06,55.04,1012.23
33.06,54.86,1012.24
33.06,54.80,1012.27
33.08,55.04,1012.26
33.04,55.22,1012.23
33.02,55.53,1012.25
33.05,55.51,1012.27
33.03,55.51,1012.25
33.01,55.62,1012.22
33.00,55.77,1012.22
32.97,55.65,1012.24
32.99,55.57,1012.24
33.00,55.59,1012.23
33.01,55.54,1012.25
33.03,55.55,1012.21
32.99,55.87,1012.21
33.00,55.77,1012.25
33.03,54.16,1012.18
33.04,54.21,1012.19
33.06,54.34,1012.20
33.11,54.23,1012.23
33.11,54.47,1012.21
33.13,54.58,1012.21
33.11,54.79,1012.22
33.10,55.08,1012.20
33.11,55.09,1012.24
33.09,55.18,1012.26
33.08,54.98,1012.25
33.08,54.97,1012.21
33.06,55.07,1012.20
33.05,55.02,1012.22
33.07,54.82,1012.20
33.11,54.80,1012.20
33.12,54.56,1012.16
33.12,54.94,1012.19
33.12,54.95,1012.20
33.13,55.03,1012.19
33.12,54.91,1012.19
33.15,54.92,1012.20
33.18,54.93,1012.18
33.18,55.01,1012.21
33.18,55.03,1012.19
33.16,54.84,1012.20
33.12,54.61,1012.20
33.12,54.60,1012.19
33.11,54.55,1012.18
33.09,54.73,1012.20
33.11,54.31,1012.19
33.11,54.22,1012.19
33.11,54.22,1012.18
33.12,53.82,1012.18
33.12,53.75,1012.16
33.14,53.74,1012.17
33.14,53.93,1012.20
33.13,54.12,1012.19
33.15,54.28,1012.19
33.15,54.62,1012.25
33.16,54.51,1012.22
33.16,54.88,1012.21
33.16,55.14,1012.21
33.16,55.12,1012.19
33.16,55.05,1012.19
33.14,55.02,1012.22
33.12,55.12,1012.21
33.10,55.11,1012.24
33.10,55.10,1012.24
33.11,55.63,1012.24
33.10,54.98,1012.22
33.10,54.54,1012.23
33.10,54.26,1012.25
33.11,54.23,1012.23
33.11,54.04,1012.22
33.11,53.86,1012.22
33.09,53.82,1012.24
33.07,53.83,1012.20
33.06,53.93,1012.21
33.06,53.87,1012.21
33.06,53.92,1012.24
33.06,54.02,1012.25
33.05,53.98,1012.21
33.05,54.03,1012.24
33.04,54.05,1012.24
33.04,53.97,1012.21
33.04,53.99,1012.22
33.05,54.15,1012.26
33.05,54.26,1012.23
33.05,54.20,1012.24
33.04,54.17,1012.21
33.03,54.18,1012.21
33.02,54.40,1012.18
33.01,54.36,1012.22
33.01,54.32,1012.20
33.01,54.19,1012.18
33.02,54.12,1012.16
33.02,54.16,1012.19
33.01,54.26,1012.18
33.02,54.24,1012.19
33.02,54.40,1012.24
33.02,54.38,1012.23
33.02,54.26,1012.24
33.02,54.25,1012.18
33.02,54.25,1012.21
33.03,54.46,1012.25
33.02,54.43,1012.21
33.02,54.52,1012.20
33.02,54.48,1012.18
33.03,54.60,1012.21
33.03,54.61,1012.15
33.04,54.69,1012.22
33.03,54.83,1012.21
33.05,55.08,1012.18
33.03,55.56,1012.19
33.02,55.98,1012.18
33.02,56.03,1012.22
33.03,56.15,1012.22
33.02,56.00,1012.19
32.97,55.76,1012.17
32.96,55.71,1012.19
32.92,55.10,1012.19
32.93,55.31,1012.20
32.93,54.73,1012.17
32.93,54.31,1012.16
32.95,54.23,1012.20
32.94,54.33,1012.17
32.94,54.48,1012.18
32.96,54.48,1012.17
32.99,54.54,1012.15
33.00,54.61,1012.17
33.02,54.62,1012.15
33.04,54.97,1012.18
33.04,55.36,1012.19
33.03,54.97,1012.17
33.03,53.93,1012.18
33.03,53.74,1012.16
33.03,53.61,1012.15
33.03,53.56,1012.15
33.04,53.68,1012.16
33.04,53.80,1012.15
33.04,53.80,1012.18
33.05,53.85,1012.12
33.05,53.86,1012.12
33.05,53.98,1012.17
33.04,54.06,1012.13
33.04,53.88,1012.14
33.04,54.05,1012.15
33.02,54.25,1012.13
33.03,54.18,1012.14
33.02,54.49,1012.14
33.01,54.79,1012.18
33.02,55.02,1012.14
33.04,54.97,1012.18
33.05,54.83,1012.17
33.05,54.62,1012.17
33.02,54.74,1012.12
33.02,54.72,1012.14
33.03,54.64,1012.16
33.06,54.45,1012.17
33.08,54.32,1012.19
33.09,54.24,1012.17
33.09,54.75,1012.15
33.07,54.70,1012.15
33.08,54.20,1012.13
33.11,53.97,1012.14
33.13,53.99,1012.14
33.13,54.00,1012.15
33.14,54.40,1012.12
33.15,54.02,1012.12
33.17,53.72,1012.13
33.18,53.77,1012.14
33.19,53.78,1012.13
33.16,53.57,1012.12
33.15,53.76,1012.14
33.18,53.67,1012.11
33.21,53.57,1012.13
33.24,53.49,1012.15
33.23,53.59,1012.15
33.23,53.61,1012.15
33.18,54.81,1012.19
33.17,55.28,1012.16
33.17,54.65,1012.12
33.19,53.94,1012.12
33.18,53.67,1012.12
33.20,53.48,1012.10
33.20,53.53,1012.10
33.24,53.64,1012.12
33.25,53.72,1012.13
33.25,53.84,1012.16
33.27,53.95,1012.16
33.28,53.86,1012.15
33.29,53.96,1012.13
33.29,54.21,1012.15
33.29,54.27,1012.16
33.29,54.38,1012.14
33.28,54.52,1012.16
33.28,54.80,1012.15
33.28,54.77,1012.18
33.30,54.68,1012.18
33.30,54.75,1012.16
33.29,55.09,1012.14
33.28,54.79,1012.17
33.30,54.66,1012.15
33.31,54.87,1012.14
33.26,54.98,1012.16
33.21,55.21,1012.18
33.24,55.07,1012.12
33.23,55.06,1012.12
33.21,54.81,1012.16
33.23,54.79,1012.14
33.27,54.80,1012.15
33.28,54.91,1012.15
33.28,54.93,1012.16
