Temp,Humidity,Presure,Label
33,56.5,1012.27,blazing_sun
32.97,56.51,1012.21,blazing_sun
32.97,56.5,1012.2,blazing_sun
33.01,56.48,1012.22,blazing_sun
33.03,56.47,1012.28,blazing_sun
33.04,56.51,1012.24,blazing_sun
33.05,56.52,1012.26,blazing_sun
33.06,56.76,1012.27,blazing_sun
33.03,56.57,1012.25,blazing_sun
33.03,56.92,1012.25,blazing_sun
32.98,57.22,1012.24,blazing_sun
32.95,57.07,1012.21,blazing_sun
32.99,57.03,1012.24,blazing_sun
33.01,56.86,1012.21,blazing_sun
33.02,56.82,1012.21,blazing_sun
33.03,56.76,1012.18,blazing_sun
33.04,56.64,1012.22,blazing_sun
33.06,56.51,1012.21,blazing_sun
33.06,56.4,1012.17,blazing_sun
33.07,56.38,1012.21,blazing_sun
33.09,56.25,1012.24,blazing_sun
33.09,56.25,1012.22,blazing_sun
33.1,56.26,1012.24,blazing_sun
33.1,56.24,1012.21,blazing_sun
33.1,56.21,1012.21,blazing_sun
33.11,56.17,1012.21,blazing_sun
33.14,56.12,1012.2,blazing_sun
33.17,56.08,1012.21,blazing_sun
33.16,56.12,1012.17,blazing_sun
33.16,56.19,1012.22,blazing_sun
33.17,56.19,1012.2,blazing_sun
33.17,56.2,1012.18,blazing_sun
33.18,56.2,1012.18,blazing_sun
33.18,56.19,1012.23,blazing_sun
33.19,56.36,1012.2,blazing_sun
33.19,56.25,1012.21,blazing_sun
33.19,56.13,1012.25,blazing_sun
33.18,56.16,1012.23,blazing_sun
33.18,56.24,1012.25,blazing_sun
33.17,56.15,1012.24,blazing_sun
33.15,56.05,1012.23,blazing_sun
33.09,56.26,1012.24,blazing_sun
33.04,56.25,1012.24,blazing_sun
33.02,56.68,1012.19,blazing_sun
33.02,56.83,1012.23,blazing_sun
33.01,56.8,1012.21,blazing_sun
33.02,56.86,1012.21,blazing_sun
33.04,56.89,1012.24,blazing_sun
33.03,56.88,1012.25,blazing_sun
33.04,55.92,1012.22,blazing_sun
33.06,55.58,1012.24,blazing_sun
33.06,55.53,1012.2,blazing_sun
33.07,55.17,1012.21,blazing_sun
33.06,54.78,1012.21,blazing_sun
33.06,54.68,1012.22,blazing_sun
33.05,54.83,1012.2,blazing_sun
33.06,54.8,1012.22,blazing_sun
33.06,54.67,1012.2,blazing_sun
33.07,54.58,1012.23,blazing_sun
33.07,54.57,1012.21,blazing_sun
33.06,54.77,1012.23,blazing_sun
33.06,55.42,1012.23,blazing_sun
33.03,55.78,1012.22,blazing_sun
33.04,55.72,1012.22,blazing_sun
33.06,55.72,1012.25,blazing_sun
33.05,55.88,1012.22,blazing_sun
33.02,56.1,1012.24,blazing_sun
33.03,56.18,1012.21,blazing_sun
33.05,56.18,1012.23,blazing_sun
33.07,56.1,1012.2,blazing_sun
33.07,55.95,1012.19,blazing_sun
33.06,56.04,1012.2,blazing_sun
33.04,56.25,1012.19,blazing_sun
33.06,56.28,1012.24,blazing_sun
33.07,56.32,1012.22,blazing_sun
33.06,56.05,1012.2,blazing_sun
33.01,56.12,1012.19,blazing_sun
33,55.94,1012.22,blazing_sun
33.01,55.94,1012.23,blazing_sun
33.02,56.01,1012.22,blazing_sun
32.98,56.24,1012.2,blazing_sun
32.96,56.34,1012.22,blazing_sun
32.98,56.24,1012.2,blazing_sun
33,56.2,1012.2,blazing_sun
32.96,56.27,1012.19,blazing_sun
32.9,56.2,1012.18,blazing_sun
32.88,56.22,1012.18,blazing_sun
32.91,56.01,1012.17,blazing_sun
32.93,56.04,1012.18,blazing_sun
32.94,55.94,1012.19,blazing_sun
32.94,55.92,1012.18,blazing_sun
32.94,56.03,1012.15,blazing_sun
32.97,56.09,1012.18,blazing_sun
32.98,56.08,1012.17,blazing_sun
33,56.32,1012.21,blazing_sun
32.99,56.44,1012.18,blazing_sun
33,56.29,1012.16,blazing_sun
32.99,56.22,1012.19,blazing_sun
32.99,56.26,1012.18,blazing_sun
33,56.31,1012.18,blazing_sun
32.99,56.2,1012.2,blazing_sun
32.99,56.24,1012.2,blazing_sun
33,56.31,1012.2,blazing_sun
33.01,56.35,1012.16,blazing_sun
32.99,56.44,1012.16,blazing_sun
32.96,56.48,1012.19,blazing_sun
32.93,56.59,1012.17,blazing_sun
32.9,56.78,1012.19,blazing_sun
32.88,56.74,1012.19,blazing_sun
32.86,56.77,1012.18,blazing_sun
32.9,56.57,1012.18,blazing_sun
32.9,56.33,1012.17,blazing_sun
32.9,56.06,1012.23,blazing_sun
32.9,55.95,1012.19,blazing_sun
32.92,55.88,1012.16,blazing_sun
32.96,55.39,1012.2,blazing_sun
33.03,55.09,1012.19,blazing_sun
33.08,54.92,1012.21,blazing_sun
33.09,54.94,1012.23,blazing_sun
33.1,54.91,1012.22,blazing_sun
33.12,55.07,1012.2,blazing_sun
33.14,55.15,1012.21,blazing_sun
33.13,55.32,1012.24,blazing_sun
33.13,55.49,1012.22,blazing_sun
33.17,55.65,1012.23,blazing_sun
33.13,55.62,1012.24,blazing_sun
33.11,55.46,1012.19,blazing_sun
33.12,55.38,1012.19,blazing_sun
33.13,55.37,1012.25,blazing_sun
33.14,55.37,1012.28,blazing_sun
33.13,55.94,1012.25,blazing_sun
33.12,55.83,1012.24,blazing_sun
33.1,55.6,1012.24,blazing_sun
33.12,55.59,1012.25,blazing_sun
33.12,55.79,1012.23,blazing_sun
33.12,55.99,1012.26,blazing_sun
33.11,55.68,1012.24,blazing_sun
33.1,55.05,1012.23,blazing_sun
33.1,54.51,1012.25,blazing_sun
33.12,54.19,1012.24,blazing_sun
33.13,54.01,1012.25,blazing_sun
33.14,54.11,1012.24,blazing_sun
33.14,54.1,1012.23,blazing_sun
33.14,54.06,1012.26,blazing_sun
33.16,54.1,1012.25,blazing_sun
33.14,54.41,1012.21,blazing_sun
33.13,54.81,1012.2,blazing_sun
33.12,54.93,1012.18,blazing_sun
33.13,55.13,1012.21,blazing_sun
33.13,55.36,1012.24,blazing_sun
33.11,55.52,1012.27,blazing_sun
33.11,55.38,1012.27,blazing_sun
33.11,54.9,1012.26,blazing_sun
33.1,54.74,1012.26,blazing_sun
33.09,54.74,1012.24,blazing_sun
33.09,55.23,1012.28,blazing_sun
33.03,55.81,1012.22,blazing_sun
33,56.19,1012.24,blazing_sun
32.95,55.75,1012.29,blazing_sun
32.94,55.67,1012.25,blazing_sun
32.97,55.61,1012.28,blazing_sun
32.98,55.46,1012.28,blazing_sun
32.98,55.17,1012.28,blazing_sun
33.01,55.1,1012.23,blazing_sun
33.06,55.04,1012.23,blazing_sun
33.06,54.86,1012.24,blazing_sun
33.06,54.8,1012.27,blazing_sun
33.08,55.04,1012.26,blazing_sun
33.04,55.22,1012.23,blazing_sun
33.02,55.53,1012.25,blazing_sun
33.05,55.51,1012.27,blazing_sun
33.03,55.51,1012.25,blazing_sun
33.01,55.62,1012.22,blazing_sun
33,55.77,1012.22,blazing_sun
32.97,55.65,1012.24,blazing_sun
32.99,55.57,1012.24,blazing_sun
33,55.59,1012.23,blazing_sun
33.01,55.54,1012.25,blazing_sun
33.03,55.55,1012.21,blazing_sun
32.99,55.87,1012.21,blazing_sun
33,55.77,1012.25,blazing_sun
33.03,54.16,1012.18,blazing_sun
33.04,54.21,1012.19,blazing_sun
33.06,54.34,1012.2,blazing_sun
33.11,54.23,1012.23,blazing_sun
33.11,54.47,1012.21,blazing_sun
33.13,54.58,1012.21,blazing_sun
33.11,54.79,1012.22,blazing_sun
33.1,55.08,1012.2,blazing_sun
33.11,55.09,1012.24,blazing_sun
33.09,55.18,1012.26,blazing_sun
33.08,54.98,1012.25,blazing_sun
33.08,54.97,1012.21,blazing_sun
33.06,55.07,1012.2,blazing_sun
33.05,55.02,1012.22,blazing_sun
33.07,54.82,1012.2,blazing_sun
33.11,54.8,1012.2,blazing_sun
33.12,54.56,1012.16,blazing_sun
33.12,54.94,1012.19,blazing_sun
33.12,54.95,1012.2,blazing_sun
33.13,55.03,1012.19,blazing_sun
33.12,54.91,1012.19,blazing_sun
33.15,54.92,1012.2,blazing_sun
33.18,54.93,1012.18,blazing_sun
33.18,55.01,1012.21,blazing_sun
33.18,55.03,1012.19,blazing_sun
33.16,54.84,1012.2,blazing_sun
33.12,54.61,1012.2,blazing_sun
33.12,54.6,1012.19,blazing_sun
33.11,54.55,1012.18,blazing_sun
33.09,54.73,1012.2,blazing_sun
33.11,54.31,1012.19,blazing_sun
33.11,54.22,1012.19,blazing_sun
33.11,54.22,1012.18,blazing_sun
33.12,53.82,1012.18,blazing_sun
33.12,53.75,1012.16,blazing_sun
33.14,53.74,1012.17,blazing_sun
33.14,53.93,1012.2,blazing_sun
33.13,54.12,1012.19,blazing_sun
33.15,54.28,1012.19,blazing_sun
33.15,54.62,1012.25,blazing_sun
33.16,54.51,1012.22,blazing_sun
33.16,54.88,1012.21,blazing_sun
33.16,55.14,1012.21,blazing_sun
33.16,55.12,1012.19,blazing_sun
33.16,55.05,1012.19,blazing_sun
33.14,55.02,1012.22,blazing_sun
33.12,55.12,1012.21,blazing_sun
33.1,55.11,1012.24,blazing_sun
33.1,55.1,1012.24,blazing_sun
33.11,55.63,1012.24,blazing_sun
33.1,54.98,1012.22,blazing_sun
33.1,54.54,1012.23,blazing_sun
33.1,54.26,1012.25,blazing_sun
33.11,54.23,1012.23,blazing_sun
33.11,54.04,1012.22,blazing_sun
33.11,53.86,1012.22,blazing_sun
33.09,53.82,1012.24,blazing_sun
33.07,53.83,1012.2,blazing_sun
33.06,53.93,1012.21,blazing_sun
33.06,53.87,1012.21,blazing_sun
33.06,53.92,1012.24,blazing_sun
33.06,54.02,1012.25,blazing_sun
33.05,53.98,1012.21,blazing_sun
33.05,54.03,1012.24,blazing_sun
33.04,54.05,1012.24,blazing_sun
33.04,53.97,1012.21,blazing_sun
33.04,53.99,1012.22,blazing_sun
33.05,54.15,1012.26,blazing_sun
33.05,54.26,1012.23,blazing_sun
33.05,54.2,1012.24,blazing_sun
33.04,54.17,1012.21,blazing_sun
33.03,54.18,1012.21,blazing_sun
33.02,54.4,1012.18,blazing_sun
33.01,54.36,1012.22,blazing_sun
33.01,54.32,1012.2,blazing_sun
33.01,54.19,1012.18,blazing_sun
33.02,54.12,1012.16,blazing_sun
33.02,54.16,1012.19,blazing_sun
33.01,54.26,1012.18,blazing_sun
33.02,54.24,1012.19,blazing_sun
33.02,54.4,1012.24,blazing_sun
33.02,54.38,1012.23,blazing_sun
33.02,54.26,1012.24,blazing_sun
33.02,54.25,1012.18,blazing_sun
33.02,54.25,1012.21,blazing_sun
33.03,54.46,1012.25,blazing_sun
33.02,54.43,1012.21,blazing_sun
33.02,54.52,1012.2,blazing_sun
33.02,54.48,1012.18,blazing_sun
33.03,54.6,1012.21,blazing_sun
33.03,54.61,1012.15,blazing_sun
33.04,54.69,1012.22,blazing_sun
33.03,54.83,1012.21,blazing_sun
33.05,55.08,1012.18,blazing_sun
33.03,55.56,1012.19,blazing_sun
33.02,55.98,1012.18,blazing_sun
33.02,56.03,1012.22,blazing_sun
33.03,56.15,1012.22,blazing_sun
33.02,56,1012.19,blazing_sun
32.97,55.76,1012.17,blazing_sun
32.96,55.71,1012.19,blazing_sun
32.92,55.1,1012.19,blazing_sun
32.93,55.31,1012.2,blazing_sun
32.93,54.73,1012.17,blazing_sun
32.93,54.31,1012.16,blazing_sun
32.95,54.23,1012.2,blazing_sun
32.94,54.33,1012.17,blazing_sun
32.94,54.48,1012.18,blazing_sun
32.96,54.48,1012.17,blazing_sun
32.99,54.54,1012.15,blazing_sun
33,54.61,1012.17,blazing_sun
33.02,54.62,1012.15,blazing_sun
33.04,54.97,1012.18,blazing_sun
33.04,55.36,1012.19,blazing_sun
33.03,54.97,1012.17,blazing_sun
33.03,53.93,1012.18,blazing_sun
33.03,53.74,1012.16,blazing_sun
33.03,53.61,1012.15,blazing_sun
33.03,53.56,1012.15,blazing_sun
33.04,53.68,1012.16,blazing_sun
33.04,53.8,1012.15,blazing_sun
33.04,53.8,1012.18,blazing_sun
33.05,53.85,1012.12,blazing_sun
33.05,53.86,1012.12,blazing_sun
33.05,53.98,1012.17,blazing_sun
33.04,54.06,1012.13,blazing_sun
33.04,53.88,1012.14,blazing_sun
33.04,54.05,1012.15,blazing_sun
33.02,54.25,1012.13,blazing_sun
33.03,54.18,1012.14,blazing_sun
33.02,54.49,1012.14,blazing_sun
33.01,54.79,1012.18,blazing_sun
33.02,55.02,1012.14,blazing_sun
33.04,54.97,1012.18,blazing_sun
33.05,54.83,1012.17,blazing_sun
33.05,54.62,1012.17,blazing_sun
33.02,54.74,1012.12,blazing_sun
33.02,54.72,1012.14,blazing_sun
33.03,54.64,1012.16,blazing_sun
33.06,54.45,1012.17,blazing_sun
33.08,54.32,1012.19,blazing_sun
33.09,54.24,1012.17,blazing_sun
33.09,54.75,1012.15,blazing_sun
33.07,54.7,1012.15,blazing_sun
33.08,54.2,1012.13,blazing_sun
33.11,53.97,1012.14,blazing_sun
33.13,53.99,1012.14,blazing_sun
33.13,54,1012.15,blazing_sun
33.14,54.4,1012.12,blazing_sun
33.15,54.02,1012.12,blazing_sun
33.17,53.72,1012.13,blazing_sun
33.18,53.77,1012.14,blazing_sun
33.19,53.78,1012.13,blazing_sun
33.16,53.57,1012.12,blazing_sun
33.15,53.76,1012.14,blazing_sun
33.18,53.67,1012.11,blazing_sun
33.21,53.57,1012.13,blazing_sun
33.24,53.49,1012.15,blazing_sun
33.23,53.59,1012.15,blazing_sun
33.23,53.61,1012.15,blazing_sun
33.18,54.81,1012.19,blazing_sun
33.17,55.28,1012.16,blazing_sun
33.17,54.65,1012.12,blazing_sun
33.19,53.94,1012.12,blazing_sun
33.18,53.67,1012.12,blazing_sun
33.2,53.48,1012.1,blazing_sun
33.2,53.53,1012.1,blazing_sun
33.24,53.64,1012.12,blazing_sun
33.25,53.72,1012.13,blazing_sun
33.25,53.84,1012.16,blazing_sun
33.27,53.95,1012.16,blazing_sun
33.28,53.86,1012.15,blazing_sun
33.29,53.96,1012.13,blazing_sun
33.29,54.21,1012.15,blazing_sun
33.29,54.27,1012.16,blazing_sun
33.29,54.38,1012.14,blazing_sun
33.28,54.52,1012.16,blazing_sun
33.28,54.8,1012.15,blazing_sun
33.28,54.77,1012.18,blazing_sun
33.3,54.68,1012.18,blazing_sun
33.3,54.75,1012.16,blazing_sun
33.29,55.09,1012.14,blazing_sun
33.28,54.79,1012.17,blazing_sun
33.3,54.66,1012.15,blazing_sun
33.31,54.87,1012.14,blazing_sun
33.26,54.98,1012.16,blazing_sun
33.21,55.21,1012.18,blazing_sun
33.24,55.07,1012.12,blazing_sun
33.23,55.06,1012.12,blazing_sun
33.21,54.81,1012.16,blazing_sun
33.23,54.79,1012.14,blazing_sun
33.27,54.8,1012.15,blazing_sun
33.28,54.91,1012.15,blazing_sun
33.28,54.93,1012.16,blazing_sun
33.29,55.17,1012.16,blazing_sun
33.27,55.27,1012.17,blazing_sun
33.28,55.05,1012.2,blazing_sun
33.27,54.79,1012.18,blazing_sun
33.27,54.63,1012.16,blazing_sun
33.28,54.53,1012.18,blazing_sun
33.23,55.02,1012.18,blazing_sun
33.22,55.27,1012.21,blazing_sun
33.18,55.49,1012.17,blazing_sun
33.18,55.55,1012.17,blazing_sun
33.15,55.6,1012.15,blazing_sun
33.18,55.67,1012.17,blazing_sun
33.18,55.55,1012.17,blazing_sun
33.18,55.47,1012.17,blazing_sun
33.19,55.51,1012.16,blazing_sun
33.19,55.5,1012.15,blazing_sun
33.16,55.53,1012.13,blazing_sun
33.13,55.48,1012.16,blazing_sun
33.11,55.17,1012.13,blazing_sun
33.1,55.37,1012.14,blazing_sun
33.08,55.6,1012.15,blazing_sun
33.1,55.52,1012.16,blazing_sun
33.12,55.53,1012.14,blazing_sun
33.14,55.45,1012.15,blazing_sun
33.15,55.38,1012.15,blazing_sun
33.14,55.76,1012.13,blazing_sun
33.15,55.81,1012.11,blazing_sun
33.15,55.63,1012.12,blazing_sun
33.09,55.73,1012.1,blazing_sun
33.1,56.01,1012.1,blazing_sun
33.11,56.17,1012.07,blazing_sun
33.13,56.04,1012.11,blazing_sun
33.15,55.95,1012.09,blazing_sun
33.17,55.65,1012.07,blazing_sun
33.18,55.46,1012.1,blazing_sun
33.19,55.17,1012.08,blazing_sun
33.19,55.16,1012.08,blazing_sun
33.21,55.16,1012.09,blazing_sun
33.23,55.08,1012.08,blazing_sun
33.25,55.03,1012.07,blazing_sun
33.25,54.95,1012.09,blazing_sun
33.26,54.91,1012.08,blazing_sun
33.27,54.81,1012.07,blazing_sun
33.28,54.88,1012.08,blazing_sun
33.28,54.91,1012.07,blazing_sun
33.29,54.93,1012.1,blazing_sun
33.28,55,1012.06,blazing_sun
33.28,55.35,1012.08,blazing_sun
33.29,55.44,1012.08,blazing_sun
33.3,55.48,1012.09,blazing_sun
33.3,55.66,1012.08,blazing_sun
33.32,55.71,1012.1,blazing_sun
33.33,55.68,1012.05,blazing_sun
33.34,55.63,1012.09,blazing_sun
33.36,55.55,1012.11,blazing_sun
33.37,55.47,1012.11,blazing_sun
33.36,55.63,1012.08,blazing_sun
33.35,55.79,1012.06,blazing_sun
33.34,56.04,1012.07,blazing_sun
33.34,56.25,1012.1,blazing_sun
33.3,56.35,1012.12,blazing_sun
33.27,56.34,1012.09,blazing_sun
33.29,56.14,1012.07,blazing_sun
33.29,55.95,1012.06,blazing_sun
33.27,56.01,1012.07,blazing_sun
33.25,55.98,1012.07,blazing_sun
33.27,55.94,1012.08,blazing_sun
33.26,55.65,1012.05,blazing_sun
33.19,55.62,1012.05,blazing_sun
33.17,55.64,1012.09,blazing_sun
33.2,55.64,1012.09,blazing_sun
33.24,55.62,1012.1,blazing_sun
33.25,55.62,1012.12,blazing_sun
33.27,55.58,1012.07,blazing_sun
33.25,55.79,1012.09,blazing_sun
33.25,55.8,1012.07,blazing_sun
33.25,55.6,1012.1,blazing_sun
33.24,55.56,1012.09,blazing_sun
33.21,55.43,1012.09,blazing_sun
33.18,55.51,1012.09,blazing_sun
33.2,55.58,1012.05,blazing_sun
33.21,55.8,1012.09,blazing_sun
33.22,55.34,1012.08,blazing_sun
33.23,55.34,1012.06,blazing_sun
33.21,55.8,1012.06,blazing_sun
33.24,55.56,1012.09,blazing_sun
33.25,55.48,1012.07,blazing_sun
33.23,55.75,1012.09,blazing_sun
33.23,55.62,1012.07,blazing_sun
33.25,55.85,1012.04,blazing_sun
33.25,55.66,1012.03,blazing_sun
33.25,55.51,1012.06,blazing_sun
33.26,55.47,1012.06,blazing_sun
33.25,55.61,1012.03,blazing_sun
33.2,55.62,1012.03,blazing_sun
33.23,55.69,1012.05,blazing_sun
33.22,55.71,1012.01,blazing_sun
33.25,55.72,1012.05,blazing_sun
33.26,55.76,1012.05,blazing_sun
33.28,55.78,1012.01,blazing_sun
33.29,55.77,1012,blazing_sun
33.32,55.75,1012.02,blazing_sun
33.35,55.71,1012.01,blazing_sun
33.29,55.7,1012.03,blazing_sun
33.29,55.72,1012.03,blazing_sun
33.3,55.72,1011.99,blazing_sun
33.31,55.68,1012.01,blazing_sun
33.28,55.84,1012.06,blazing_sun
33.27,55.6,1011.99,blazing_sun
33.27,55.42,1011.99,blazing_sun
33.27,55.37,1012,blazing_sun
33.3,55.34,1011.99,blazing_sun
33.33,55.3,1012.02,blazing_sun
33.36,55.19,1012.04,blazing_sun
33.32,55.18,1011.99,blazing_sun
33.34,54.97,1012.02,blazing_sun
33.37,55.06,1012.03,blazing_sun
33.38,55.03,1012.05,blazing_sun
33.4,54.71,1012.06,blazing_sun
33.42,54.95,1012.07,blazing_sun
33.42,55.17,1012.06,blazing_sun
33.42,55.28,1012.03,blazing_sun
33.41,55.17,1012.06,blazing_sun
33.42,54.86,1012.08,blazing_sun
33.42,54.66,1012.06,blazing_sun
33.43,54.39,1012.05,blazing_sun
33.43,54.55,1012.02,blazing_sun
33.45,54.81,1012.02,blazing_sun
33.45,54.52,1012.08,blazing_sun
33.45,54.14,1012.07,blazing_sun
33.48,53.94,1012.06,blazing_sun
33.47,53.65,1012.04,blazing_sun
33.46,53.65,1012.03,blazing_sun
33.46,53.66,1012.06,blazing_sun
33.45,53.61,1012.04,blazing_sun
33.45,53.57,1012,blazing_sun
33.45,53.57,1012,blazing_sun
33.45,53.74,1012.01,blazing_sun
33.44,53.89,1012.02,blazing_sun
33.44,53.59,1012,blazing_sun
33.44,53.63,1012.01,blazing_sun
33.44,53.64,1011.98,blazing_sun
33.42,53.7,1012,blazing_sun
33.42,53.78,1012,blazing_sun
33.42,53.8,1011.99,blazing_sun
33.41,54.03,1011.98,blazing_sun
33.41,53.96,1011.99,blazing_sun
33.4,53.67,1011.99,blazing_sun
33.38,53.61,1011.97,blazing_sun
33.37,53.55,1011.97,blazing_sun
33.36,53.5,1011.97,blazing_sun
33.36,53.61,1011.97,blazing_sun
33.36,53.67,1011.99,blazing_sun
33.34,53.74,1011.99,blazing_sun
33.33,53.8,1012,blazing_sun
33.33,53.76,1011.97,blazing_sun
33.34,53.79,1011.95,blazing_sun
33.32,53.94,1011.98,blazing_sun
33.3,54.14,1011.98,blazing_sun
33.27,54.34,1011.94,blazing_sun
33.28,54.5,1011.95,blazing_sun
33.29,54.68,1011.97,blazing_sun
33.28,54.91,1011.97,blazing_sun
33.26,55.01,1011.95,blazing_sun
33.25,55.09,1011.98,blazing_sun
33.25,55.17,1011.99,blazing_sun
33.27,55.21,1011.98,blazing_sun
33.29,55.16,1011.98,blazing_sun
33.28,55.06,1011.98,blazing_sun
33.26,55.16,1011.98,blazing_sun
33.25,54.94,1011.97,blazing_sun
33.26,54.64,1011.97,blazing_sun
33.25,55.14,1011.95,blazing_sun
33.26,55.29,1011.96,blazing_sun
33.29,55.08,1011.96,blazing_sun
33.31,55.01,1011.97,blazing_sun
33.32,55.04,1011.97,blazing_sun
33.33,55.12,1011.92,blazing_sun
33.34,55.3,1011.94,blazing_sun
33.31,55.49,1011.95,blazing_sun
33.29,55.53,1011.95,blazing_sun
33.26,55.47,1011.94,blazing_sun
33.29,55.49,1011.96,blazing_sun
33.28,55.49,1011.95,blazing_sun
33.29,54.91,1011.96,blazing_sun
33.3,54.84,1011.95,blazing_sun
33.31,54.87,1011.93,blazing_sun
33.31,55.27,1011.91,blazing_sun
33.31,55.46,1011.97,blazing_sun
33.32,55.32,1011.92,blazing_sun
33.31,55.33,1011.92,blazing_sun
33.31,55.39,1011.93,blazing_sun
33.31,55.51,1011.92,blazing_sun
33.29,55.7,1011.91,blazing_sun
33.25,55.9,1011.92,blazing_sun
33.23,55.73,1011.91,blazing_sun
33.23,55.57,1011.91,blazing_sun
33.25,55.53,1011.89,blazing_sun
33.25,55.49,1011.92,blazing_sun
33.26,55.49,1011.91,blazing_sun
33.28,55.49,1011.87,blazing_sun
33.29,55.57,1011.91,blazing_sun
33.29,55.58,1011.9,blazing_sun
33.31,55.52,1011.87,blazing_sun
33.33,55.52,1011.89,blazing_sun
33.32,55.43,1011.91,blazing_sun
33.3,55.51,1011.91,blazing_sun
33.26,55.37,1011.92,blazing_sun
33.28,55.57,1011.86,blazing_sun
33.29,55.47,1011.93,blazing_sun
33.29,55.49,1011.88,blazing_sun
33.28,55.45,1011.93,blazing_sun
33.28,55.22,1011.93,blazing_sun
33.28,55.09,1011.92,blazing_sun
33.28,54.89,1011.95,blazing_sun
33.29,54.76,1011.91,blazing_sun
33.29,54.73,1011.91,blazing_sun
33.28,54.75,1011.91,blazing_sun
33.28,54.61,1011.89,blazing_sun
33.28,54.65,1011.91,blazing_sun
33.27,54.85,1011.91,blazing_sun
33.27,54.83,1011.92,blazing_sun
33.25,55.27,1011.92,blazing_sun
33.27,55.33,1011.88,blazing_sun
33.29,55.39,1011.88,blazing_sun
33.27,55.53,1011.94,blazing_sun
33.24,55.67,1011.9,blazing_sun
33.23,55.61,1011.93,blazing_sun
33.24,55.69,1011.93,blazing_sun
33.25,55.84,1011.9,blazing_sun
33.23,55.98,1011.93,blazing_sun
33.23,55.93,1011.95,blazing_sun
33.22,55.98,1011.92,blazing_sun
33.21,55.86,1011.93,blazing_sun
33.19,55.59,1011.94,blazing_sun
33.16,55.94,1011.92,blazing_sun
33.11,56.13,1011.96,blazing_sun
33.1,56.12,1011.93,blazing_sun
33.09,55.94,1011.9,blazing_sun
33.13,55.94,1011.87,blazing_sun
33.13,55.92,1011.89,blazing_sun
33.15,55.69,1011.93,blazing_sun
33.15,55.69,1011.94,blazing_sun
33.17,55.67,1011.96,blazing_sun
33.14,55.6,1011.91,blazing_sun
33.15,55.54,1011.92,blazing_sun
33.14,55.51,1011.89,blazing_sun
33.16,55.49,1011.92,blazing_sun
33.17,55.49,1011.93,blazing_sun
33.17,55.42,1011.94,blazing_sun
33.15,55.53,1011.9,blazing_sun
33.15,55.42,1011.9,blazing_sun
33.15,55.47,1011.91,blazing_sun
33.18,55.17,1011.9,blazing_sun
33.17,55.1,1011.86,blazing_sun
33.19,55.12,1011.86,blazing_sun
33.21,55.14,1011.9,blazing_sun
33.2,55.33,1011.85,blazing_sun
33.19,55.47,1011.85,blazing_sun
33.2,55.27,1011.87,blazing_sun
33.22,55.25,1011.88,blazing_sun
33.23,55.19,1011.86,blazing_sun
33.25,54.83,1011.87,blazing_sun
33.26,54.71,1011.87,blazing_sun
33.28,54.78,1011.87,blazing_sun
33.28,54.83,1011.87,blazing_sun
33.27,54.97,1011.87,blazing_sun
33.29,55,1011.86,blazing_sun
33.28,55.25,1011.86,blazing_sun
33.29,55.27,1011.89,blazing_sun
33.28,55.52,1011.9,blazing_sun
33.27,55.46,1011.88,blazing_sun
33.25,55.84,1011.87,blazing_sun
33.19,55.87,1011.86,blazing_sun
33.17,55.7,1011.89,blazing_sun
33.17,55.65,1011.84,blazing_sun
33.19,55.59,1011.86,blazing_sun
33.19,55.46,1011.86,blazing_sun
33.2,55.41,1011.84,blazing_sun
33.22,55.31,1011.87,blazing_sun
33.22,55.37,1011.85,blazing_sun
33.23,55.43,1011.88,blazing_sun
33.23,55.58,1011.84,blazing_sun
33.22,55.65,1011.86,blazing_sun
33.2,55.93,1011.87,blazing_sun
33.19,55.96,1011.85,blazing_sun
33.19,55.89,1011.89,blazing_sun
33.17,55.64,1011.86,blazing_sun
33.17,55.35,1011.87,blazing_sun
33.15,55.59,1011.82,blazing_sun
33.13,56.35,1011.86,blazing_sun
33.13,56.49,1011.86,blazing_sun
33.14,56.26,1011.84,blazing_sun
33.14,56.26,1011.87,blazing_sun
33.15,56.23,1011.85,blazing_sun
33.15,55.98,1011.84,blazing_sun
33.14,55.79,1011.85,blazing_sun
33.12,55.58,1011.86,blazing_sun
33.09,55.72,1011.84,blazing_sun
33.11,55.73,1011.86,blazing_sun
33.12,55.69,1011.83,blazing_sun
33.13,55.68,1011.83,blazing_sun
33.13,55.69,1011.85,blazing_sun
33.15,55.66,1011.86,blazing_sun
33.13,55.58,1011.87,blazing_sun
33.14,55.58,1011.84,blazing_sun
33.13,55.61,1011.85,blazing_sun
33.15,55.69,1011.86,blazing_sun
33.16,55.75,1011.84,blazing_sun
33.13,55.48,1011.85,blazing_sun
33.14,55.45,1011.86,blazing_sun
33.16,55.43,1011.82,blazing_sun
33.14,55.8,1011.83,blazing_sun
33.15,55.81,1011.83,blazing_sun
33.17,55.84,1011.85,blazing_sun
33.16,55.96,1011.85,blazing_sun
33.15,56.03,1011.84,blazing_sun
33.14,56.18,1011.81,blazing_sun
33.14,56.21,1011.84,blazing_sun
33.12,56.01,1011.84,blazing_sun
33.11,56.04,1011.84,blazing_sun
33.11,56.23,1011.85,blazing_sun
33.09,56.55,1011.88,blazing_sun
33.1,56.61,1011.87,blazing_sun
33.11,56.59,1011.9,blazing_sun
33.11,56.52,1011.86,blazing_sun
